Date,username,likes_count,retweet_date,Cases_x,Deaths_x,14 days,Cases_y,Deaths_y,28 days,Cases,Deaths,Sentiment,Total Case Growth,Total Death Growth,Lethality_48,Lethality_14,Lethality_dayof
5/31/2020,pengchicaa,0,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0.05,0.417,0.18,0.05,0.056,0.059
5/31/2020,lizzirussell,1,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0,0.417,0.18,0.05,0.056,0.059
5/31/2020,rlenchus,0,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0.317,0.417,0.18,0.05,0.056,0.059
5/31/2020,zackiespades,2,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0.1,0.417,0.18,0.05,0.056,0.059
5/31/2020,maryheb58216928,0,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,-0.422,0.417,0.18,0.05,0.056,0.059
5/31/2020,taylorstoermer,1,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0,0.417,0.18,0.05,0.056,0.059
5/31/2020,hmagee64,2,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0.095,0.417,0.18,0.05,0.056,0.059
5/31/2020,bradfemlywalsh,52,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0.079,0.417,0.18,0.05,0.056,0.059
5/31/2020,letsbtreasonabl,1,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,-0.015,0.417,0.18,0.05,0.056,0.059
5/31/2020,andymccourt32,1,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,-0.07,0.417,0.18,0.05,0.056,0.059
5/31/2020,marc_arns10,0,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,-0.225,0.417,0.18,0.05,0.056,0.059
5/31/2020,westhammatters,18,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0.218,0.417,0.18,0.05,0.056,0.059
5/31/2020,joepriest,0,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0,0.417,0.18,0.05,0.056,0.059
5/31/2020,maduap,0,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0.036,0.417,0.18,0.05,0.056,0.059
5/31/2020,lizz1ebee,0,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0.017,0.417,0.18,0.05,0.056,0.059
5/31/2020,wedge,1,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0.15,0.417,0.18,0.05,0.056,0.059
5/31/2020,leestranger,0,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,-0.4,0.417,0.18,0.05,0.056,0.059
5/31/2020,nowimcarol,13,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,-0.028,0.417,0.18,0.05,0.056,0.059
5/31/2020,madbunny689,0,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0.075,0.417,0.18,0.05,0.056,0.059
5/31/2020,mbdunningkruger,1,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0,0.417,0.18,0.05,0.056,0.059
5/31/2020,washingtonpost,549,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0.015,0.417,0.18,0.05,0.056,0.059
5/31/2020,washingtonpost,549,,1799122,105364,6/14/20 0:00,2094366,116382,6/28/20 0:00,2549294,126360,0.015,0.417,0.18,0.05,0.056,0.059
6/1/2020,fourtwentybaby2,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.195,0.426,0.176,0.049,0.055,0.058
6/1/2020,banksbootyarmy,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.465,0.426,0.176,0.049,0.055,0.058
6/1/2020,gregorydjohnsen,10,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.108,0.426,0.176,0.049,0.055,0.058
6/1/2020,trumpforyears,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.014,0.426,0.176,0.049,0.055,0.058
6/1/2020,curvyjoyride,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.156,0.426,0.176,0.049,0.055,0.058
6/1/2020,eileenhbotting,1,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.336,0.426,0.176,0.049,0.055,0.058
6/1/2020,annettefish6,10,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0,0.426,0.176,0.049,0.055,0.058
6/1/2020,banksbootyarmy,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.465,0.426,0.176,0.049,0.055,0.058
6/1/2020,curvyjoyride,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.156,0.426,0.176,0.049,0.055,0.058
6/1/2020,curtnermike,22,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0,0.426,0.176,0.049,0.055,0.058
6/1/2020,richiesf2016,21,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.333,0.426,0.176,0.049,0.055,0.058
6/1/2020,annz_1410,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.11,0.426,0.176,0.049,0.055,0.058
6/1/2020,nickdico,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.026,0.426,0.176,0.049,0.055,0.058
6/1/2020,standford_1,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.09,0.426,0.176,0.049,0.055,0.058
6/1/2020,ivanparis5,1,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.127,0.426,0.176,0.049,0.055,0.058
6/1/2020,drafzalniaz,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.061,0.426,0.176,0.049,0.055,0.058
6/1/2020,mom3309571490,1,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.35,0.426,0.176,0.049,0.055,0.058
6/1/2020,buttondownrob,1,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.167,0.426,0.176,0.049,0.055,0.058
6/1/2020,usaassim,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.02,0.426,0.176,0.049,0.055,0.058
6/1/2020,lil_jr_13,1,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.469,0.426,0.176,0.049,0.055,0.058
6/1/2020,radar_funk,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.199,0.426,0.176,0.049,0.055,0.058
6/1/2020,ramsey42963951,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.099,0.426,0.176,0.049,0.055,0.058
6/1/2020,hawaiibrownshui,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.088,0.426,0.176,0.049,0.055,0.058
6/1/2020,claudiafire,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.098,0.426,0.176,0.049,0.055,0.058
6/1/2020,steviebrichey,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0,0.426,0.176,0.049,0.055,0.058
6/1/2020,landocal0,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0,0.426,0.176,0.049,0.055,0.058
6/1/2020,yets_uri,6,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.257,0.426,0.176,0.049,0.055,0.058
6/1/2020,banksbootyarmy,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.465,0.426,0.176,0.049,0.055,0.058
6/1/2020,palakiks,11,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0,0.426,0.176,0.049,0.055,0.058
6/1/2020,ruben_v1008,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.077,0.426,0.176,0.049,0.055,0.058
6/1/2020,christopherwi89,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0,0.426,0.176,0.049,0.055,0.058
6/1/2020,goddess10210,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.475,0.426,0.176,0.049,0.055,0.058
6/1/2020,moth20736218,1,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.412,0.426,0.176,0.049,0.055,0.058
6/1/2020,happilyfelicity,4,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.025,0.426,0.176,0.049,0.055,0.058
6/1/2020,t_shells,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0,0.426,0.176,0.049,0.055,0.058
6/1/2020,1colly,1,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.242,0.426,0.176,0.049,0.055,0.058
6/1/2020,stl_politicals,3,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.268,0.426,0.176,0.049,0.055,0.058
6/1/2020,ryantachaama21,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.267,0.426,0.176,0.049,0.055,0.058
6/1/2020,12eazy,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.167,0.426,0.176,0.049,0.055,0.058
6/1/2020,ellinidata,3,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.312,0.426,0.176,0.049,0.055,0.058
6/1/2020,lauras_living,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.042,0.426,0.176,0.049,0.055,0.058
6/1/2020,sulaiman_ahmadu,1,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.35,0.426,0.176,0.049,0.055,0.058
6/1/2020,snoopster222,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.25,0.426,0.176,0.049,0.055,0.058
6/1/2020,game_0f_th3_day,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.247,0.426,0.176,0.049,0.055,0.058
6/1/2020,carltonbjohnson,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0,0.426,0.176,0.049,0.055,0.058
6/1/2020,bhatdwajkant,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.306,0.426,0.176,0.049,0.055,0.058
6/1/2020,optimum2learn20,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.261,0.426,0.176,0.049,0.055,0.058
6/1/2020,unlikelymaga,1,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.041,0.426,0.176,0.049,0.055,0.058
6/1/2020,lmpwrd,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.195,0.426,0.176,0.049,0.055,0.058
6/1/2020,blakerutherford,3,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.262,0.426,0.176,0.049,0.055,0.058
6/1/2020,goyagrammy,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.17,0.426,0.176,0.049,0.055,0.058
6/1/2020,latamprog,1,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.032,0.426,0.176,0.049,0.055,0.058
6/1/2020,curvyjoyride,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.156,0.426,0.176,0.049,0.055,0.058
6/1/2020,r_redleaf,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.344,0.426,0.176,0.049,0.055,0.058
6/1/2020,acalmconfucious,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.175,0.426,0.176,0.049,0.055,0.058
6/1/2020,irocz09,1,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.704,0.426,0.176,0.049,0.055,0.058
6/1/2020,rachaelmariej,2,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.25,0.426,0.176,0.049,0.055,0.058
6/1/2020,gabawawa,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.289,0.426,0.176,0.049,0.055,0.058
6/1/2020,mmgny1,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.042,0.426,0.176,0.049,0.055,0.058
6/1/2020,andrewssjamie,8,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.028,0.426,0.176,0.049,0.055,0.058
6/1/2020,bbleroy64,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.05,0.426,0.176,0.049,0.055,0.058
6/1/2020,fennekin1014,5,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.117,0.426,0.176,0.049,0.055,0.058
6/1/2020,diibs9,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.275,0.426,0.176,0.049,0.055,0.058
6/1/2020,maria7_7joonie,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.064,0.426,0.176,0.049,0.055,0.058
6/1/2020,cfa76dodge,1,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.062,0.426,0.176,0.049,0.055,0.058
6/1/2020,sunshine1224195,2,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.083,0.426,0.176,0.049,0.055,0.058
6/1/2020,dieselweasels,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.109,0.426,0.176,0.049,0.055,0.058
6/1/2020,0718bobbiegirl,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.1,0.426,0.176,0.049,0.055,0.058
6/1/2020,jordanh22305739,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.068,0.426,0.176,0.049,0.055,0.058
6/1/2020,alldougsgotohe1,3,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0,0.426,0.176,0.049,0.055,0.058
6/1/2020,_eseoghene,1,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.343,0.426,0.176,0.049,0.055,0.058
6/1/2020,esoterictrivia,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.363,0.426,0.176,0.049,0.055,0.058
6/1/2020,rottengumz,4,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.2,0.426,0.176,0.049,0.055,0.058
6/1/2020,mrandrewboorman,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,0.005,0.426,0.176,0.049,0.055,0.058
6/1/2020,nmb4kc,0,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.371,0.426,0.176,0.049,0.055,0.058
6/1/2020,washingtonpost,206,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.017,0.426,0.176,0.049,0.055,0.058
6/1/2020,washingtonpost,206,,1816476,106136,6/15/20 0:00,2114026,116773,6/29/20 0:00,2590668,126711,-0.017,0.426,0.176,0.049,0.055,0.058
6/2/2020,hoezaythegay,23,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.188,0.435,0.172,0.048,0.055,0.058
6/2/2020,raplinke,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.315,0.435,0.172,0.048,0.055,0.058
6/2/2020,sonumaan985,1,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.146,0.435,0.172,0.048,0.055,0.058
6/2/2020,krishna27267357,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.025,0.435,0.172,0.048,0.055,0.058
6/2/2020,aaronwright510,1,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.017,0.435,0.172,0.048,0.055,0.058
6/2/2020,mhsmyohmy,3,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.256,0.435,0.172,0.048,0.055,0.058
6/2/2020,kingssts,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.188,0.435,0.172,0.048,0.055,0.058
6/2/2020,ky_henryclay,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.247,0.435,0.172,0.048,0.055,0.058
6/2/2020,thepitbarbq,1,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0,0.435,0.172,0.048,0.055,0.058
6/2/2020,the_rock954,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.002,0.435,0.172,0.048,0.055,0.058
6/2/2020,burkelowry,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.233,0.435,0.172,0.048,0.055,0.058
6/2/2020,eddiehustle3,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.025,0.435,0.172,0.048,0.055,0.058
6/2/2020,cdoranharader,1,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.209,0.435,0.172,0.048,0.055,0.058
6/2/2020,preemimaboroshi,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.35,0.435,0.172,0.048,0.055,0.058
6/2/2020,marymieze,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0,0.435,0.172,0.048,0.055,0.058
6/2/2020,benbartenstein,9,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.521,0.435,0.172,0.048,0.055,0.058
6/2/2020,laperspectives,5,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.106,0.435,0.172,0.048,0.055,0.058
6/2/2020,thug_weird,2,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.136,0.435,0.172,0.048,0.055,0.058
6/2/2020,cathynottoday,2,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.375,0.435,0.172,0.048,0.055,0.058
6/2/2020,thejaycalledlee,1,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.101,0.435,0.172,0.048,0.055,0.058
6/2/2020,peerorg,1,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.14,0.435,0.172,0.048,0.055,0.058
6/2/2020,cerberus122,2,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.085,0.435,0.172,0.048,0.055,0.058
6/2/2020,irishmandan1980,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.178,0.435,0.172,0.048,0.055,0.058
6/2/2020,clare_ob_,4,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.05,0.435,0.172,0.048,0.055,0.058
6/2/2020,karenusaproud,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0,0.435,0.172,0.048,0.055,0.058
6/2/2020,milescivitatis,2,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.168,0.435,0.172,0.048,0.055,0.058
6/2/2020,caromahoney,15,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.286,0.435,0.172,0.048,0.055,0.058
6/2/2020,wdbarnette,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.4,0.435,0.172,0.048,0.055,0.058
6/2/2020,taibahismail,1,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.3,0.435,0.172,0.048,0.055,0.058
6/2/2020,politicalhedge,3,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.4,0.435,0.172,0.048,0.055,0.058
6/2/2020,calmandfocused,1,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.078,0.435,0.172,0.048,0.055,0.058
6/2/2020,greensharx,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.183,0.435,0.172,0.048,0.055,0.058
6/2/2020,pafuboru,2,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.13,0.435,0.172,0.048,0.055,0.058
6/2/2020,mayialso,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.374,0.435,0.172,0.048,0.055,0.058
6/2/2020,frauletus,4,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.069,0.435,0.172,0.048,0.055,0.058
6/2/2020,itscjgaming1,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.586,0.435,0.172,0.048,0.055,0.058
6/2/2020,andrew_carroll_,2,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0,0.435,0.172,0.048,0.055,0.058
6/2/2020,javierordonez,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.017,0.435,0.172,0.048,0.055,0.058
6/2/2020,poptheboyspod,6,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0,0.435,0.172,0.048,0.055,0.058
6/2/2020,lover_subhash,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.4,0.435,0.172,0.048,0.055,0.058
6/2/2020,hokiehoos,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.444,0.435,0.172,0.048,0.055,0.058
6/2/2020,underthecasun,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.327,0.435,0.172,0.048,0.055,0.058
6/2/2020,angryvet9,2,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.35,0.435,0.172,0.048,0.055,0.058
6/2/2020,tomlpate1,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.105,0.435,0.172,0.048,0.055,0.058
6/2/2020,humanbe05191996,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.5,0.435,0.172,0.048,0.055,0.058
6/2/2020,muserightnow,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.25,0.435,0.172,0.048,0.055,0.058
6/2/2020,fans_jb_selena,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.2,0.435,0.172,0.048,0.055,0.058
6/2/2020,solerking247,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.079,0.435,0.172,0.048,0.055,0.058
6/2/2020,leadingmeon,11,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.217,0.435,0.172,0.048,0.055,0.058
6/2/2020,mcsasuk,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.246,0.435,0.172,0.048,0.055,0.058
6/2/2020,garrett_charles,1,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.116,0.435,0.172,0.048,0.055,0.058
6/2/2020,whitestar111,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,-0.083,0.435,0.172,0.048,0.055,0.058
6/2/2020,oldbowers,0,,1837371,107169,6/16/20 0:00,2137731,117612,6/30/20 0:00,2636414,127432,0.192,0.435,0.172,0.048,0.055,0.058
6/3/2020,kalbtv5,0,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0.16,0.447,0.169,0.048,0.055,0.058
6/3/2020,aarunha,9,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0.312,0.447,0.169,0.048,0.055,0.058
6/3/2020,kaytesoundslik1,0,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0,0.447,0.169,0.048,0.055,0.058
6/3/2020,julianborger,6,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0,0.447,0.169,0.048,0.055,0.058
6/3/2020,mobbs_mentality,1,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0,0.447,0.169,0.048,0.055,0.058
6/3/2020,kcwilson781,0,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0.078,0.447,0.169,0.048,0.055,0.058
6/3/2020,javiersf8,0,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0.02,0.447,0.169,0.048,0.055,0.058
6/3/2020,capitantocawebs,0,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0.32,0.447,0.169,0.048,0.055,0.058
6/3/2020,jokerbeerheads,1,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,-0.265,0.447,0.169,0.048,0.055,0.058
6/3/2020,divadolamoyo,0,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0.017,0.447,0.169,0.048,0.055,0.058
6/3/2020,venubeni,1,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0,0.447,0.169,0.048,0.055,0.058
6/3/2020,javiersf8,0,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0.02,0.447,0.169,0.048,0.055,0.058
6/3/2020,capitantocawebs,0,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0.32,0.447,0.169,0.048,0.055,0.058
6/3/2020,divadolamoyo,0,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0.017,0.447,0.169,0.048,0.055,0.058
6/3/2020,orange_papers,0,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0.354,0.447,0.169,0.048,0.055,0.058
6/3/2020,diguermike,0,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0.233,0.447,0.169,0.048,0.055,0.058
6/3/2020,kjpurple622twd,1,,1857329,108159,6/17/20 0:00,2163290,118363,7/1/20 0:00,2687588,128105,0.133,0.447,0.169,0.048,0.055,0.058
